시도명,시군구명,기준년도,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
서울특별시,은평구,2007,0.497,0.488,0.391,0.328,0.303,0.337,0.344,0.391,0.376,0.444,0.491,0.493
서울특별시,서대문구,2007,0.54,0.532,0.47,0.358,0.354,0.354,0.41,0.395,0.416,0.45,0.571,0.573
서울특별시,마포구,2007,0.579,0.56,0.466,0.402,0.34,0.357,0.397,0.411,0.508,0.549,0.502,0.509
서울특별시,양천구,2007,0.59,0.519,0.514,0.463,0.414,0.337,0.366,0.429,0.516,0.594,0.58,0.599
서울특별시,강서구,2007,0.569,0.401,0.388,0.374,0.332,0.407,0.364,0.452,0.488,0.56,0.56,0.642
서울특별시,구로구,2007,0.524,0.438,0.408,0.342,0.37,0.446,0.407,0.497,0.441,0.601,0.597,0.524
서울특별시,금천구,2007,0.41,0.452,0.389,0.308,0.253,0.271,0.302,0.309,0.312,0.38,0.421,0.41
서울특별시,영등포구,2007,0.543,0.5,0.459,0.37,0.302,0.33,0.344,0.397,0.387,0.52,0.617,0.516
서울특별시,동작구,2007,0.728,0.532,0.414,0.289,0.282,0.311,0.356,0.433,0.51,0.559,0.556,0.534
서울특별시,관악구,2007,0.524,0.425,0.409,0.266,0.263,0.315,0.314,0.355,0.399,0.511,0.52,0.532
서울특별시,서초구,2007,0.326,0.477,0.318,0.262,0.342,0.306,0.368,0.443,0.391,0.495,0.743,0.591
서울특별시,강남구,2007,0.372,0.359,0.29,0.251,0.257,0.312,0.371,0.508,0.622,0.657,0.704,0.611
서울특별시,송파구,2007,0.545,0.421,0.358,0.312,0.304,0.426,0.407,0.524,0.414,0.567,0.586,0.667
서울특별시,강동구,2007,0.459,0.417,0.325,0.277,0.298,0.402,0.399,0.454,0.452,0.456,0.511,0.513
서울특별시,종로구,2006,0.208,0.502,0.804,0.716,0.802,0.706,0.707,0.613,0.777,0.961,0.919,0.824
서울특별시,중구,2006,0.214,0.563,0.826,0.754,0.708,0.712,0.587,0.763,0.814,0.831,0.831,0.799
서울특별시,용산구,2006,0.366,0.569,0.995,0.941,0.978,0.896,0.887,1.04,1.054,1.113,1.166,1.135
서울특별시,성동구,2006,0.319,0.6,0.988,0.887,1.004,0.912,0.739,0.739,1.057,1.057,1.105,1.043
서울특별시,광진구,2006,0.308,0.458,0.876,0.766,0.758,0.729,0.661,0.625,0.873,0.893,0.914,0.918
서울특별시,동대문구,2006,0.311,0.433,0.863,0.691,0.798,0.708,0.628,0.613,0.858,0.909,0.809,0.782
서울특별시,중랑구,2006,0.248,0.492,0.819,0.751,0.774,0.669,0.618,0.647,0.833,0.789,0.696,0.747
서울특별시,성북구,2006,0.384,0.451,0.94,0.908,0.879,0.822,0.673,0.717,0.935,0.904,0.829,0.786
서울특별시,강북구,2006,0.316,0.497,0.778,0.765,0.685,0.682,0.682,0.681,0.647,0.739,0.931,0.948
서울특별시,도봉구,2006,0.26,0.41,0.739,0.684,0.639,0.592,0.514,0.53,0.505,0.516,0.414,0.475
서울특별시,노원구,2006,0.361,0.529,0.776,0.81,0.738,0.649,0.632,0.699,0.64,0.677,0.742,0.71
서울특별시,은평구,2006,0.401,0.565,0.935,0.848,0.79,0.715,0.627,0.62,0.809,0.913,0.864,0.761
서울특별시,서대문구,2006,0.344,0.532,0.863,0.765,0.844,0.713,0.646,0.621,0.808,0.925,0.905,0.724
서울특별시,마포구,2006,0.359,0.54,0.81,0.811,0.897,0.737,0.719,0.74,0.938,0.904,0.912,0.872
서울특별시,양천구,2006,0.275,0.579,0.918,0.83,1.037,0.842,0.739,0.776,0.833,0.91,0.905,0.873
서울특별시,강서구,2006,0.518,0.491,1.024,0.782,0.942,0.768,0.678,0.65,0.805,0.89,0.839,0.762
서울특별시,구로구,2006,0.304,0.518,0.79,0.652,0.77,0.702,0.636,0.607,0.723,0.739,0.746,0.791
서울특별시,금천구,2006,0.302,0.5,0.789,0.697,0.599,0.547,0.528,0.537,0.659,0.577,0.606,0.566
서울특별시,영등포구,2006,0.333,0.534,0.883,0.74,0.985,0.799,0.644,0.654,0.841,0.908,0.896,0.821
서울특별시,동작구,2006,0.493,0.623,0.927,0.755,0.934,0.842,0.766,0.691,0.809,0.953,1.223,0.77
서울특별시,관악구,2006,0.306,0.474,0.883,0.786,0.736,0.655,0.604,0.595,0.805,0.816,0.807,0.807
서울특별시,서초구,2006,0.353,0.596,0.796,0.764,0.864,0.756,0.634,0.708,0.737,0.794,0.821,0.742
서울특별시,강남구,2006,0.391,0.722,0.851,0.821,0.838,0.722,0.746,0.665,0.756,0.708,0.802,0.827
서울특별시,송파구,2006,0.339,0.563,0.936,0.73,0.812,0.709,0.793,0.697,0.763,0.756,0.923,0.83
서울특별시,강동구,2006,0.362,0.538,0.855,0.713,0.809,0.672,0.628,0.648,0.788,0.87,0.914,0.848
서울특별시,종로구,2005,0.118,0.132,0.127,0.87,0.428,0.945,0.435,0.405,0.309,0.48,0.563,0.578
서울특별시,중구,2005,0.1,0.097,0.424,0.745,0.525,1.084,0.378,0.318,0.532,0.376,0.626,0.311
서울특별시,용산구,2005,0.305,0.152,0.908,0.906,1.008,0.942,1.213,1.779,0.464,0.805,0.924,0.392
서울특별시,성동구,2005,0.109,0.12,0.424,0.848,0.893,1.823,0.672,1.092,0.572,0.933,0.795,0.393
서울특별시,광진구,2005,0.181,0.092,0.112,0.802,0.649,0.732,0.448,0.363,0.255,0.556,0.692,0.468
서울특별시,동대문구,2005,0.093,0.052,0.598,0.768,0.61,1.223,0.4,1.267,0.447,0.701,0.652,0.315
서울특별시,중랑구,2005,0.124,0.132,0.507,0.685,0.35,1.011,0.44,0.495,0.217,0.509,0.516,0.472
서울특별시,성북구,2005,0.176,0.149,0.303,0.728,0.541,1.162,0.453,0.366,0.41,0.746,0.772,0.613
서울특별시,강북구,2005,0.93,0.376,0.348,0.2,0.589,1.697,0.343,0.186,0.187,0.353,0.371,0.219
서울특별시,도봉구,2005,0.097,0.081,0.316,0.689,0.479,0.63,0.229,0.159,0.14,0.525,0.452,0.329
서울특별시,노원구,2005,0.128,0.124,0.224,0.317,0.19,0.448,0.479,0.437,0.448,0.5,0.712,0.42
서울특별시,은평구,2005,0.11,0.131,0.508,0.745,0.545,1.67,0.552,0.643,0.517,0.716,0.717,0.608
서울특별시,서대문구,2005,0.082,0.151,0.348,0.785,0.36,1.045,0.543,1.666,0.436,0.614,0.748,0.407
서울특별시,마포구,2005,0.231,0.216,0.263,0.952,0.572,1.586,0.613,0.561,0.271,0.559,0.668,0.496
서울특별시,양천구,2005,0.188,0.096,0.337,0.444,0.484,1.152,0.467,0.341,0.073,0.55,0.537,0.438
서울특별시,강서구,2005,0.104,0.102,0.451,0.775,0.418,1.034,0.399,0.648,0.134,0.377,0.65,0.831
서울특별시,구로구,2005,0.119,0.16,0.473,1.037,0.478,0.404,0.121,0.981,0.046,0.502,0.672,0.376
서울특별시,금천구,2005,0.146,0.133,0.367,0.759,0.798,0.687,0.501,0.66,0.283,0.531,0.596,0.446
서울특별시,영등포구,2005,0.1,0.284,0.316,0.335,0.682,0.671,0.897,0.793,0.362,0.519,0.698,0.39
서울특별시,동작구,2005,0.093,0.124,0.466,0.902,0.609,1.368,0.366,0.435,0.254,0.9,0.589,0.496
서울특별시,관악구,2005,0.111,0.1,0.573,0.692,0.512,2.111,0.405,0.498,0.015,0.436,0.542,0.674
서울특별시,서초구,2005,0.431,0.072,0.344,0.36,0.49,1.804,0.494,0.491,0.019,0.762,0.613,0.551
서울특별시,강남구,2005,0.117,0.192,0.475,0.923,0.817,1.846,0.477,0.471,0.034,0.352,0.622,0.223
서울특별시,송파구,2005,0.33,0.112,0.448,0.829,0.563,1.548,0.434,1.605,0.316,0.252,0.517,0.42
서울특별시,강동구,2005,0.093,0.107,0.333,0.686,0.617,1.066,0.53,0.651,0.129,0.38,0.505,0.416
